,_id,device_id,latitude,longitude,type,SO2,CO,NO2,PM1_0,PM2_5,PM10_0,temperature,humidity,per_bat,free_sd,cnt_err_wifi,cnt_err_lte,cnt_err_sd,cnt_packet,time,AQI
475,61631d8754811a287013c806,fimi_30,21.00578646666667,105.84422236666666,fimi,0.0074,-2.1177,-0.4277,13.9,14.8,15.7,27.7,73.5,83.32,15405984,9529,1666,0,,2021-10-11 00:06:06,
476,61a0a38637f6ff936605e10f,fimi_6,21.005817349999997,105.84428735000002,fimi,0.0346,-2.1061,-0.4556,10.0,10.9,14.3,28.0,56.7,85.2,15360608,345,1,0,,2021-11-26 16:06:06,
477,617270f6e66c30339e62960a,fimi_11,21.018956416666665,105.82811703333333,fimi,0.0947,-1.9553,-0.4411,9.4,10.7,15.1,28.5,50.2,69.81,15420192,216,0,0,,2021-10-22 15:06:06,
478,6184f40920be12f18c987b7c,fimi_4,21.00580361666667,105.84428591666668,fimi,1.3344,-2.6052,-0.497,10.5,11.5,16.1,35.7,51.3,83.25,15371776,44628,5260,0,,2021-11-05 16:06:06,
479,6173fab2e66c30339e698c1b,fimi_2,21.00582481666667,105.84424936666667,fimi,-0.0137,1.9906,-0.4713,19.7,21.0,24.9,27.1,53.9,27.32,15381344,7866,135,0,,2021-10-23 19:06:07,
480,61a68433fb44687a2cd286e5,fimi_20,21.005784383333335,105.84428449999999,fimi,-0.0093,-198.2839,-0.4825,20.6,22.2,25.9,23.9,55.0,87.26,15325280,54011,480,20512,,2021-12-01 03:06:07,
481,6199e1d1883a21c0c77663ed,fimi_2,21.005789733333337,105.84429460000001,fimi,-0.0299,-2.9301,-0.4724,15.7,16.8,20.3,34.2,57.0,26.52,15327968,40033,1241,0,,2021-11-21 13:06:06,
482,6197f5a1a7312cf9d0b5178b,fimi_30,21.005792566666667,105.84429028333334,fimi,0.0122,-1.874,-0.4277,34.1,36.6,38.6,27.7,67.1,45.23,15336704,2795,14,0,,2021-11-20 02:06:06,
483,617f67b620be12f18c8c846c,fimi_14,21.005788383333332,105.8443018,fimi,0.0348,-1.6303,-0.5428,17.2,17.8,17.7,26.2,77.7,80.81,0,418,4,1255,,2021-11-01 11:06:06,
484,618064d020be12f18c8f3bea,fimi_20,21.00579943333333,105.84427733333332,fimi,0.0122,-218.8139,-0.4825,15.0,16.2,17.6,26.1,68.7,86.19,15372992,30336,3535,0,,2021-11-02 05:06:06,
485,619b092627392766609e8cd4,fimi_2,21.005816383333332,105.84430204999998,fimi,-0.0451,-0.5394,-0.4724,11.7,12.6,15.8,26.7,58.8,29.25,15326144,45069,1296,0,,2021-11-22 10:06:06,
486,619caf028e97ca0bb8272c0d,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0209,-2.7793,-0.5037,17.2,18.1,22.0,26.0,53.5,27.57,15357024,6,0,0,,2021-11-23 16:06:06,
487,619d1176e8fbc5fd138689bc,fimi_15,21.005694450000004,105.84380555000001,fimi,-0.0043,-2.2802,-0.4802,16.4,17.4,21.5,25.6,52.0,82.7,15420000,101087,8390,0,,2021-11-23 23:06:06,
488,61623c8654811a2870119ecb,fimi_29,21.005797216666664,105.84425111666665,fimi,-0.0104,-3.0462,-0.5048,15.7,16.4,16.8,28.0,76.3,30.45,15431392,414,2,0,,2021-10-10 08:06:06,
489,6184919020be12f18c972ff3,fimi_10,21.005694450000004,105.84380555000001,fimi,-0.107,-4.346,-0.2848,16.6,17.8,20.7,31.6,61.5,84.47,15378208,40590,29285,0,40591,2021-11-05 09:06:06,
490,619a7c8c04afb2412d8316c5,fimi_29,21.005694450000004,105.84380555000001,fimi,0.0559,-2.9765,-0.5048,18.1,19.0,20.3,29.3,70.9,27.93,15360384,855,5,0,,2021-11-22 00:06:06,
491,6186d22120be12f18c9eea9a,fimi_1,21.005770050000002,105.84428468333333,fimi,0.0244,43.3058,-0.4556,17.1,17.9,19.8,30.6,67.9,85.11,15350240,44330,2443,0,,2021-11-07 02:06:06,
492,61690c4654811a287026b18f,fimi_30,21.005822833333333,105.84424688333333,fimi,0.0318,-1.5723,-0.4277,12.7,13.6,15.3,27.7,67.0,86.39,15396608,1546,16,0,,2021-10-15 12:06:06,
493,616ed0d4e66c30339e57fc98,fimi_4,21.005807899999997,105.84432586666665,fimi,0.8262,0.2382,-0.4992,11.7,12.2,13.5,27.8,70.6,84.44,15399840,1392,11,0,,2021-10-19 21:06:06,
494,617e244220be12f18c88d213,fimi_19,21.01901448333333,105.82808901666667,fimi,0.083,0.83,-0.4266,10.2,10.8,13.7,28.7,60.9,81.05,15437568,17791,3295,0,,2021-10-31 12:06:06,
495,61af32129d066a7099487396,fimi_20,21.005694450000004,105.84380555000001,fimi,0.0845,-285.0923,-0.4802,23.6,24.8,31.2,30.5,39.6,85.64,15322528,11736,183,32482,,2021-12-07 17:06:06,77.35043091241158
496,6185102420be12f18c98d604,fimi_4,21.00581695,105.84429051666666,fimi,1.0025,-1.6999,-0.4981,11.0,11.7,14.5,31.0,61.4,84.44,15371616,45067,5262,0,,2021-11-05 18:06:06,
497,6164993154811a2870186384,fimi_20,21.005800466666663,105.84429031666666,fimi,0.0041,-215.0653,-0.4825,17.0,17.8,20.2,27.7,62.9,89.18,15410720,68865,10800,0,,2021-10-12 03:06:06,
498,617327c1e66c30339e65cffb,fimi_7,21.005694450000004,105.84380555000001,fimi,0.1338,-2.7676,-0.4769,9.7,10.7,13.6,27.6,60.3,82.45,15438784,999,12,0,,2021-10-23 04:06:06,
499,6182cf9820be12f18c93f626,fimi_29,21.00581046666667,105.84428991666667,fimi,0.015,-2.8257,-0.5048,21.0,21.8,22.5,28.4,74.5,27.7,15386368,3809,1701,0,,2021-11-04 01:06:06,
500,616e7c77e66c30339e57004e,fimi_14,21.005855816666667,105.84429716666666,fimi,0.0614,-2.0481,-0.5417,21.3,22.4,24.6,31.3,64.6,82.65,0,140394,21326,421183,,2021-10-19 15:06:06,
501,61705a91e66c30339e5c5019,fimi_27,21.005786866666668,105.84428473333334,fimi,0.0386,-2.7328,-0.4288,23.4,25.2,26.5,29.3,70.3,32.73,15461184,15007,677,0,,2021-10-21 01:06:06,
502,6183401320be12f18c942584,fimi_25,21.00580093333333,105.84426878333333,fimi,0.0335,-3.4292,-0.516,14.9,16.3,20.5,32.3,53.5,84.11,15344864,30356,2148,3880,,2021-11-04 09:06:08,
503,61ae35339d066a709945e0e6,fimi_21,21.005694450000004,105.84380555000001,fimi,0.4907,-4.4969,-0.4445,9.5,10.5,15.4,25.9,48.1,70.0,15444064,29269,430,4133,,2021-12-06 23:06:06,43.75
504,6167201154811a287020a45b,fimi_19,21.018940083333337,105.828089,fimi,0.0665,-0.8295,-0.4266,10.4,11.2,14.6,31.3,57.9,82.3,15463104,105,0,0,106,2021-10-14 01:06:06,
505,616baf429d4daad11f435833,fimi_19,21.01898238333333,105.82811688333335,fimi,0.096,-0.0752,-0.4266,9.9,10.6,13.8,29.2,58.5,81.33,15455776,2462,1612,0,2463,2021-10-17 12:06:06,
506,6185aad220be12f18c9ad72a,fimi_29,21.005791833333333,105.84428699999998,fimi,0.0196,-3.1274,-0.5037,18.6,19.6,19.8,28.7,77.2,28.17,15382016,546,0,0,,2021-11-06 05:06:06,
507,619aed01c8a460fcc610013a,fimi_2,21.005792283333335,105.84429073333334,fimi,-0.0129,2.2807,-0.4724,11.9,12.7,15.5,25.0,60.5,29.43,15326304,44589,1295,0,,2021-11-22 08:06:06,
508,617d434120be12f18c862169,fimi_27,21.005797649999998,105.84430449999999,fimi,0.0412,-2.4079,-0.4277,12.8,13.6,14.9,24.6,70.6,32.35,15440960,583,5,0,,2021-10-30 20:06:06,
509,61982de6c4985132356faa24,fimi_30,21.005780716666663,105.84427910000001,fimi,0.0878,-0.934,-0.4277,40.7,44.2,45.5,25.8,72.2,45.16,15336352,3754,25,0,,2021-11-20 06:06:06,
510,617e082120be12f18c8880b5,fimi_6,21.005813816666667,105.84429941666667,fimi,0.0353,-1.9088,-0.4568,11.2,12.0,13.0,25.5,71.5,32.31,0,269,2,809,,2021-10-31 10:06:06,
511,616edee2e66c30339e582701,fimi_9,21.005694450000004,105.84380555000001,fimi,0.3454,4.625,-0.4825,29.4,31.8,34.5,30.2,62.6,82.66,15459744,982,14,0,983,2021-10-19 22:06:06,
512,616998e154811a2870283d68,fimi_21,21.005694450000004,105.84380555000001,fimi,0.7026,-4.3344,-0.4445,11.0,11.5,13.4,27.7,66.9,81.23,15462528,6002,476,0,,2021-10-15 22:06:06,
513,6174bf91e66c30339e6cf85c,fimi_24,21.01517431666667,105.83818805000001,fimi,-0.0005,-1.3054,-0.4825,10.5,11.4,14.3,27.8,59.5,83.02,15414240,189,8,0,,2021-10-24 09:06:06,
