,_id,temperature,humidity,CO,CO2,NO2,O3,SO2,er_init_sensor,er_read_sensor,er_out_of_range,er_system,type,device_id,sampling_interval,PM2_5,PM10_0,time
466,617d97fb20be12f18c8726b1,20.8,89.75,0.202,481.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,15.0,15.0,2021-10-30 19:07:35
467,6168feac54811a2870267eb6,22.62,91.42,0.581,488.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,13.0,13.0,2021-10-15 04:08:09
468,617246f4e66c30339e61fe5c,22.82,62.46,0.297,463.0,0.0,0.001,0.0,0,0,0,0,envitus,70B3D509805D,60,10.0,12.0,2021-10-22 05:06:58
469,6186ee8820be12f18c9f4d84,26.54,87.22,0.093,437.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,31.0,35.0,2021-11-06 21:07:17
470,616edf56e66c30339e58285f,25.18,84.13,2.023,540.0,0.0,0.003,0.016,0,0,0,0,envitus,70B3D509805D,60,85.0,91.0,2021-10-19 15:08:03
471,6163feef54811a2870165f6d,23.84,91.27,0.44,491.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,9.0,9.0,2021-10-11 09:07:55
472,6174bff8e66c30339e6cfa17,23.61,55.91,0.205,458.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,27.0,28.0,2021-10-24 02:07:49
473,617479b4e66c30339e6bc831,21.75,67.15,0.138,468.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,75.0,83.0,2021-10-23 21:08:01
474,6186c48d20be12f18c9ebb68,26.82,85.97,0.088,436.0,0.0,0.004,0.002,0,0,0,0,envitus,70B3D509805D,60,35.0,43.0,2021-11-06 18:08:10
475,617fbc5a20be12f18c8d761f,23.45,84.48,0.925,503.0,0.0,0.002,0.004,0,0,0,0,envitus,70B3D509805D,60,23.0,24.0,2021-11-01 10:07:19
476,6165dd1454811a28701c9f7f,25.13,66.17,0.176,468.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,27.0,28.0,2021-10-12 19:08:00
477,616c66609d4daad11f455040,20.9,77.12,0.11,479.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,11.0,12.0,2021-10-17 18:07:25
478,616847ca54811a2870244ea6,22.2,89.89,0.222,476.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,13.0,14.0,2021-10-14 15:07:51
479,617f138f20be12f18c8b850f,22.02,89.29,0.285,507.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,24.0,26.0,2021-10-31 22:07:08
480,6166315054811a28701da197,25.94,65.89,0.614,467.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,14.0,15.0,2021-10-13 01:07:24
481,616aea98074ea276ed712e8e,20.21,87.51,0.187,486.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,1.0,2.0,2021-10-16 15:07:01
482,616347e754811a2870143913,25.22,90.01,0.177,484.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,31.0,35.0,2021-10-10 20:07:00
483,617157f2e66c30339e5f4f2c,22.58,72.45,0.668,475.0,0.0,0.002,0.002,0,0,0,0,envitus,70B3D509805D,60,19.0,19.0,2021-10-21 12:07:11
484,6183a2cc20be12f18c946034,32.56,59.1,0.282,428.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,24.0,26.0,2021-11-04 09:07:21
485,61709335e66c30339e5cf147,26.83,87.7,0.267,477.0,0.0,0.0,0.004,0,0,0,0,envitus,70B3D509805D,60,51.0,66.0,2021-10-20 22:07:46
486,6162915954811a287012470b,24.77,92.06,0.219,461.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,13.0,16.0,2021-10-10 07:08:06
487,617e790820be12f18c89c5bf,22.68,87.98,1.089,508.0,0.0,0.003,0.006,0,0,0,0,envitus,70B3D509805D,60,40.0,48.0,2021-10-31 11:07:50
488,616cacd39d4daad11f461739,18.5,91.76,0.178,487.0,0.0,0.003,0.0,0,0,0,0,envitus,70B3D509805D,60,10.0,12.0,2021-10-17 23:08:00
489,618734e220be12f18ca04244,29.85,74.22,0.178,423.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,28.0,29.0,2021-11-07 02:07:27
490,616301be54811a28701379d9,24.81,92.24,0.264,477.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,11.0,12.0,2021-10-10 15:07:39
491,61663f6954811a28701dcee0,26.88,61.86,0.324,456.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,5.0,6.0,2021-10-13 02:07:34
492,6163c67854811a2870159e1d,24.56,89.71,0.463,490.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,12.0,14.0,2021-10-11 05:07:01
493,6185b95820be12f18c9b06ae,25.94,87.45,0.194,452.0,0.0,0.004,0.001,0,0,0,0,envitus,70B3D509805D,60,37.0,44.0,2021-11-05 23:08:04
494,61665b6854811a28701e2a0d,26.78,63.7,0.48,452.0,0.0,0.001,0.001,0,0,0,0,envitus,70B3D509805D,60,31.0,35.0,2021-10-13 04:07:02
495,6165507854811a28701acc0d,29.61,55.19,0.237,442.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,13.0,13.0,2021-10-12 09:08:05
496,6168aa4954811a2870257965,21.85,91.98,0.122,478.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,8.0,9.0,2021-10-14 22:08:06
497,616badba074ea276ed71fcdd,23.06,64.27,0.319,479.0,0.0,0.002,0.0,0,0,0,3072,envitus,70B3D509805D,60,4.0,5.0,2021-10-17 04:04:31
498,617e40cd20be12f18c8922bc,22.73,85.73,0.591,494.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,41.0,50.0,2021-10-31 07:07:53
499,6170bd74e66c30339e5d6d98,29.66,77.36,0.758,478.0,0.0,0.0,0.003,0,0,0,0,envitus,70B3D509805D,60,41.0,49.0,2021-10-21 01:08:02
500,6184bc2420be12f18c97c769,32.55,61.75,0.164,433.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,24.0,25.0,2021-11-05 05:07:46
501,61761f82e66c30339e72df74,27.64,49.57,0.193,448.0,0.0,0.0,0.0,0,0,0,0,envitus,70B3D509805D,60,46.0,56.0,2021-10-25 03:07:42
502,616e367be66c30339e5639dd,23.01,85.96,0.917,498.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,28.0,30.0,2021-10-19 03:07:36
503,6182dde720be12f18c93fc1a,25.18,85.92,0.165,485.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,47.0,58.0,2021-11-03 19:07:17
504,6167e52854811a2870231146,23.24,83.38,0.329,466.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,10.0,10.0,2021-10-14 08:07:01
505,6172e1a4e66c30339e64929a,21.03,65.89,0.368,467.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,39.0,46.0,2021-10-22 16:06:57
506,616dd3f6e66c30339e553292,21.04,91.56,0.276,499.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,39.0,49.0,2021-10-18 20:07:15
507,61734457e66c30339e6650ad,20.32,66.65,0.287,470.0,0.0,0.002,0.0,0,0,0,0,envitus,70B3D509805D,60,40.0,50.0,2021-10-22 23:08:04
508,617cd32720be12f18c84b52d,21.31,86.6,0.387,481.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,9.0,10.0,2021-10-30 05:07:48
509,617ea32f20be12f18c8a3f8e,22.73,87.79,0.812,503.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,38.0,45.0,2021-10-31 14:07:40
510,61640ce854811a2870168fa5,23.84,91.22,0.66,496.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,11.0,14.0,2021-10-11 10:07:32
511,6167205454811a287020a522,23.9,86.63,0.026,463.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,23.0,24.0,2021-10-13 18:07:13
512,61717418e66c30339e5f9d58,22.28,74.93,0.409,477.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,18.0,20.0,2021-10-21 14:07:17
513,618378c220be12f18c943e65,32.58,58.47,0.123,439.0,0.0,0.0,0.001,0,0,0,0,envitus,70B3D509805D,60,15.0,17.0,2021-11-04 06:07:59
514,6171d687e66c30339e60b511,21.72,73.24,0.166,475.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,17.0,18.0,2021-10-21 21:07:15
515,6181fcd920be12f18c935be0,24.19,82.68,0.735,520.0,0.0,0.003,0.003,0,0,0,0,envitus,70B3D509805D,60,52.0,65.0,2021-11-03 03:07:03
516,6186621120be12f18c9d5dbc,29.25,73.54,0.584,421.0,0.0,0.002,0.004,0,0,0,0,envitus,70B3D509805D,60,40.0,49.0,2021-11-06 11:07:58
517,61639c5454811a2870151975,24.34,91.03,0.523,504.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,17.0,17.0,2021-10-11 02:07:13
518,616677c154811a28701e863a,25.27,75.46,0.286,449.0,0.0,0.003,0.002,0,0,0,0,envitus,70B3D509805D,60,8.0,9.0,2021-10-13 06:07:58
519,6167ad0b54811a2870225cf9,24.06,79.0,0.259,463.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,4.0,4.0,2021-10-14 04:07:36
520,617f841a20be12f18c8cd844,23.46,83.79,0.378,500.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,22.0,23.0,2021-11-01 06:07:18
521,6171821be66c30339e5fc6e4,22.49,75.91,0.352,477.0,0.0,0.002,0.001,0,0,0,0,envitus,70B3D509805D,60,23.0,25.0,2021-10-21 15:07:04
522,6183db1b20be12f18c9504e4,27.61,76.89,0.339,456.0,0.0,0.003,0.001,0,0,0,0,envitus,70B3D509805D,60,46.0,56.0,2021-11-04 13:07:36
